51,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",0,0,69042,63370,5672,0,0,61336,7706,0,0,0,0,0,0,0,0
52,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",23,1,76705,67645,9059,10,0,65294,11396,0,6,6,0,2,0,0,0
53,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",0,0,52648,47750,4898,0,0,46477,6171,0,0,0,0,0,0,0,0
54,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",0,0,41346,35068,6278,0,0,32341,9005,0,0,0,0,0,0,0,0
55,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",0,0,53985,49076,4909,0,0,47708,6277,0,0,0,0,0,0,0,0
56,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",0,0,52318,47694,4624,0,0,46607,5711,0,0,0,0,0,0,0,0
57,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",0,0,89772,83128,6644,0,0,80071,9701,0,0,0,0,0,0,0,0
58,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",82,0,85076,79286,5790,0,0,77031,8045,0,0,0,0,0,0,0,0
59,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",0,0,53200,48362,4838,0,0,47159,6041,0,0,0,0,0,0,0,0
60,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",0,0,64659,59524,5135,0,0,57984,6675,0,0,0,0,0,0,0,0
61,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",0,0,77689,71288,6401,0,0,68447,9242,0,0,0,0,0,0,0,0
62,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",0,0,65076,60134,4942,0,0,58757,6319,0,0,0,0,0,0,0,0
63,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",0,0,82808,76238,6570,0,0,73254,9554,0,0,0,0,0,0,0,0
64,0,1800.0091412854076,1800.0091412854076,8,"[65, 73, 70, 76, 66, 68, 74, 79]",0,0,65636,60384,5252,0,0,58745,6891,0,0,0,0,0,0,0,0
