43,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",50,0,105426,95924,9502,0,0,89995,15431,0,0,0,0,0,0,0,0
44,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",79,0,92616,85475,7141,0,0,81840,10776,0,0,0,0,0,0,0,0
45,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,88801,79184,9617,0,0,73191,15610,0,0,0,0,0,0,0,0
46,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,67978,61860,6118,0,0,59313,8665,0,0,0,0,0,0,0,0
47,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,84782,77088,7694,0,0,73047,11735,0,0,0,0,0,0,0,0
48,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,65958,59786,6172,0,0,57236,8722,0,0,0,0,0,0,0,0
49,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,120231,109706,10525,0,0,102785,17446,0,0,0,0,0,0,0,0
50,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,107404,97308,10096,0,0,90810,16594,0,0,0,0,0,0,0,0
51,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,64615,58518,6097,0,0,56004,8611,0,0,0,0,0,0,0,0
52,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",2,0,82643,75508,7135,0,0,71955,10688,0,0,0,0,0,0,0,0
53,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",1,0,84962,77969,6993,0,0,74545,10417,0,0,0,0,0,0,0,0
54,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",125,0,76117,69247,6870,0,0,65860,10257,0,0,0,0,0,0,0,0
55,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",58,0,90418,82370,8048,0,0,77899,12519,0,0,0,0,0,0,0,0
56,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",68,0,103039,93210,9829,0,0,86904,16135,0,0,0,0,0,0,0,0
57,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",69,0,88796,81601,7195,0,0,77917,10879,0,0,0,0,0,0,0,0
58,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,59578,53756,5822,0,0,51604,7974,0,0,0,0,0,0,0,0
59,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,74272,67464,6808,0,0,64264,10008,0,0,0,0,0,0,0,0
60,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",3,1,112758,89753,23004,4,0,86950,25803,0,4,0,0,0,0,0,0
61,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",47,0,74384,68259,6125,0,0,65716,8668,0,0,0,0,0,0,0,0
62,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,64972,59092,5880,0,0,56800,8172,0,0,0,0,0,0,0,0
63,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,77252,70574,6678,0,0,67513,9739,0,0,0,0,0,0,0,0
64,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",1,0,89528,82219,7309,0,0,78519,11009,0,0,0,0,0,0,0,0
