25,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,77844,73426,4418,0,0,71405,6439,0,0,0,0,0,0,0,0
26,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,79449,75084,4365,0,0,73120,6329,0,0,0,0,0,0,0,0
27,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,55033,51296,3737,0,0,49992,5041,0,0,0,0,0,0,0,0
28,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,31045,27208,3837,0,0,25701,5344,0,0,0,0,0,0,0,0
29,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,68935,65332,3603,0,0,64040,4895,0,0,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,72829,69000,3829,0,0,67527,5302,0,0,0,0,0,0,0,0
31,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,69915,65950,3965,0,0,64429,5486,0,0,0,0,0,0,0,0
32,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,62246,58470,3776,0,0,57095,5151,0,0,0,0,0,0,0,0
33,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,53855,49312,4543,0,0,47203,6652,0,0,0,0,0,0,0,0
34,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",45,0,77552,73255,4297,2,0,71292,6256,0,2,1,0,1,0,0,0
35,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",11,0,55440,51929,3511,0,0,50798,4642,0,0,0,0,0,0,0,0
36,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,61637,57874,3763,0,0,56540,5097,0,0,0,0,0,0,0,0
37,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,49246,45738,3508,0,0,44705,4541,0,0,0,0,0,0,0,0
38,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,50292,46632,3660,0,0,45358,4934,0,0,0,0,0,0,0,0
39,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,80006,75308,4698,0,0,73074,6932,0,0,0,0,0,0,0,0
40,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,48399,44904,3495,0,0,43745,4654,0,0,0,0,0,0,0,0
41,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,68271,64332,3939,0,0,62833,5438,0,0,0,0,0,0,0,0
42,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,58615,54866,3749,0,0,53520,5095,0,0,0,0,0,0,0,0
43,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,48549,45166,3383,0,0,44221,4328,0,0,0,0,0,0,0,0
44,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,75421,71332,4089,0,0,69630,5791,0,0,0,0,0,0,0,0
45,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,57352,53858,3494,0,0,52768,4584,0,0,0,0,0,0,0,0
46,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,48902,45536,3366,0,0,44521,4381,0,0,0,0,0,0,0,0
47,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,70131,65938,4193,0,0,64130,6001,0,0,0,0,0,0,0,0
48,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,80461,76114,4347,0,0,74185,6276,0,0,0,0,0,0,0,0
49,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,63949,60228,3721,0,0,58895,5054,0,0,0,0,0,0,0,0
50,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,79590,75148,4442,0,0,73129,6461,0,0,0,0,0,0,0,0
51,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,73197,69038,4159,0,0,67295,5902,0,0,0,0,0,0,0,0
52,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,77119,72552,4567,0,0,70355,6764,0,0,0,0,0,0,0,0
53,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",2,1,110173,71294,38878,22,0,69379,40759,0,12,15,0,4,3,0,0
54,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,70175,65602,4573,2,0,63466,6705,0,2,1,0,1,0,0,0
55,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,55166,51502,3664,0,0,50233,4933,0,0,0,0,0,0,0,0
56,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,48574,45144,3430,0,0,44090,4484,0,0,0,0,0,0,0,0
57,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,48694,45278,3416,0,0,44282,4412,0,0,0,0,0,0,0,0
58,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,55672,51932,3740,0,0,50579,5093,0,0,0,0,0,0,0,0
59,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,73225,69200,4025,0,0,67582,5643,0,0,0,0,0,0,0,0
60,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,78751,74588,4163,0,0,72837,5914,0,0,0,0,0,0,0,0
61,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,64695,60954,3741,0,0,59571,5124,0,0,0,0,0,0,0,0
62,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,56556,52918,3638,0,0,51671,4885,0,0,0,0,0,0,0,0
63,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,48542,45208,3334,0,0,44266,4276,0,0,0,0,0,0,0,0
64,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",1,1,99475,80953,18521,10,0,77583,21875,0,8,2,0,5,1,0,0
