53,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,66127,60740,5387,0,0,58919,7208,0,0,0,0,0,0,0,0
54,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,71087,65904,5183,0,0,64240,6847,0,0,0,0,0,0,0,0
55,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",1,0,66278,60989,5289,0,0,59289,6989,0,0,0,0,0,0,0,0
56,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,52299,47164,5135,0,0,45647,6652,0,0,0,0,0,0,0,0
57,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,87759,79730,8029,0,0,75359,12400,0,0,0,0,0,0,0,0
58,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,93194,83441,9753,15,0,77289,15872,0,12,11,1,6,0,3,0
59,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",33,0,61832,54297,7535,0,0,50355,11477,0,0,0,0,0,0,0,0
60,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,55170,50326,4844,0,0,49071,6099,0,0,0,0,0,0,0,0
61,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,85077,78276,6801,0,0,75062,10015,0,0,0,0,0,0,0,0
62,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",33,1,114922,88706,26215,5,0,82863,32051,0,4,0,3,0,0,0,0
63,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,60515,55334,5181,0,0,53763,6752,0,0,0,0,0,0,0,0
64,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,71200,65860,5340,0,0,64135,7065,0,0,0,0,0,0,0,0
