11,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,19745,17292,2453,0,0,16657,3088,0,0,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,16222,13678,2544,0,0,12959,3263,0,0,0,0,0,0,0,0
13,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,8995,6694,2301,0,0,6254,2741,0,0,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,13468,11212,2256,0,0,10787,2681,0,0,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,20160,17542,2618,2,0,16713,3443,0,2,1,0,1,0,0,0
16,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,14841,12406,2435,0,0,11819,3022,0,0,0,0,0,0,0,0
17,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,21423,18698,2725,0,0,17785,3638,0,0,0,0,0,0,0,0
18,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,19260,16698,2562,0,0,15959,3301,0,0,0,0,0,0,0,0
19,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,15423,13042,2381,0,0,12461,2962,0,0,0,0,0,0,0,0
20,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,15934,13482,2452,0,0,12836,3098,0,0,0,0,0,0,0,0
21,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,13390,11132,2258,0,0,10658,2732,0,0,0,0,0,0,0,0
22,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",2,0,24517,15532,8985,7,0,14805,9703,0,7,1,0,1,0,0,0
23,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,17401,15004,2397,2,0,14416,2981,0,2,1,0,1,0,0,0
24,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",1,1,23635,13646,9988,8,0,13179,10445,0,6,3,0,1,0,0,0
25,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,13424,11178,2246,0,0,10723,2701,0,0,0,0,0,0,0,0
26,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",76,0,17380,15128,2252,0,0,14577,2803,0,0,0,0,0,0,0,0
27,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",1,1,33965,15171,18793,13,0,14480,19467,0,9,6,0,2,0,0,0
28,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,12641,10534,2107,0,0,10186,2455,0,0,0,0,0,0,0,0
29,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",11,1,21124,16928,4195,8,0,16168,4945,0,6,3,0,1,0,0,0
30,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,16465,14088,2377,0,0,13518,2947,0,0,0,0,0,0,0,0
31,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,22730,19668,3062,0,0,18408,4322,0,0,0,0,0,0,0,0
32,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,16710,14114,2596,0,0,13296,3414,0,0,0,0,0,0,0,0
